03/07/1993,יד תמוז תשנג
04/07/1993,טו תמוז תשנג
05/07/1993,טז תמוז תשנג
06/07/1993,יז תמוז תשנג
07/07/1993,יח תמוז תשנג
08/07/1993,יט תמוז תשנג
09/07/1993,כ תמוז תשנג
10/07/1993,כא תמוז תשנג
11/07/1993,כב תמוז תשנג
12/07/1993,כג תמוז תשנג
13/07/1993,כד תמוז תשנג
14/07/1993,כה תמוז תשנג
15/07/1993,כו תמוז תשנג
16/07/1993,כז תמוז תשנג
17/07/1993,כח תמוז תשנג
18/07/1993,כט תמוז תשנג
19/07/1993,א אב תשנג
20/07/1993,ב אב תשנג
21/07/1993,ג אב תשנג
22/07/1993,ד אב תשנג
23/07/1993,ה אב תשנג
24/07/1993,ו אב תשנג
25/07/1993,ז אב תשנג
26/07/1993,ח אב תשנג
27/07/1993,ט אב תשנג
28/07/1993,י אב תשנג
29/07/1993,יא אב תשנג
30/07/1993,יב אב תשנג
31/07/1993,יג אב תשנג
01/08/1993,יד אב תשנג
02/08/1993,טו אב תשנג
03/08/1993,טז אב תשנג
04/08/1993,יז אב תשנג
05/08/1993,יח אב תשנג
06/08/1993,יט אב תשנג
07/08/1993,כ אב תשנג
08/08/1993,כא אב תשנג
09/08/1993,כב אב תשנג
10/08/1993,כג אב תשנג
11/08/1993,כד אב תשנג
12/08/1993,כה אב תשנג
13/08/1993,כו אב תשנג
14/08/1993,כז אב תשנג
15/08/1993,כח אב תשנג
16/08/1993,כט אב תשנג
17/08/1993,ל אב תשנג
18/08/1993,א אלול תשנג
19/08/1993,ב אלול תשנג
20/08/1993,ג אלול תשנג
21/08/1993,ד אלול תשנג
22/08/1993,ה אלול תשנג
23/08/1993,ו אלול תשנג
24/08/1993,ז אלול תשנג
25/08/1993,ח אלול תשנג
26/08/1993,ט אלול תשנג
27/08/1993,י אלול תשנג
28/08/1993,יא אלול תשנג
29/08/1993,יב אלול תשנג
30/08/1993,יג אלול תשנג
31/08/1993,יד אלול תשנג
01/09/1993,טו אלול תשנג
02/09/1993,טז אלול תשנג
03/09/1993,יז אלול תשנג
04/09/1993,יח אלול תשנג
05/09/1993,יט אלול תשנג
06/09/1993,כ אלול תשנג
07/09/1993,כא אלול תשנג
08/09/1993,כב אלול תשנג
09/09/1993,כג אלול תשנג
10/09/1993,כד אלול תשנג
11/09/1993,כה אלול תשנג
12/09/1993,כו אלול תשנג
13/09/1993,כז אלול תשנג
14/09/1993,כח אלול תשנג
15/09/1993,כט אלול תשנג
16/09/1993,א תשרי תשנד
17/09/1993,ב תשרי תשנד
18/09/1993,ג תשרי תשנד
19/09/1993,ד תשרי תשנד
20/09/1993,ה תשרי תשנד
21/09/1993,ו תשרי תשנד
22/09/1993,ז תשרי תשנד
23/09/1993,ח תשרי תשנד
24/09/1993,ט תשרי תשנד
25/09/1993,י תשרי תשנד
26/09/1993,יא תשרי תשנד
27/09/1993,יב תשרי תשנד
28/09/1993,יג תשרי תשנד
29/09/1993,יד תשרי תשנד
30/09/1993,טו תשרי תשנד
01/10/1993,טז תשרי תשנד
02/10/1993,יז תשרי תשנד
03/10/1993,יח תשרי תשנד
04/10/1993,יט תשרי תשנד
05/10/1993,כ תשרי תשנד
06/10/1993,כא תשרי תשנד
07/10/1993,כב תשרי תשנד
08/10/1993,כג תשרי תשנד
09/10/1993,כד תשרי תשנד
10/10/1993,כה תשרי תשנד
11/10/1993,כו תשרי תשנד
12/10/1993,כז תשרי תשנד
13/10/1993,כח תשרי תשנד
14/10/1993,כט תשרי תשנד
15/10/1993,ל תשרי תשנד
16/10/1993,א חשון תשנד
17/10/1993,ב חשון תשנד
18/10/1993,ג חשון תשנד
19/10/1993,ד חשון תשנד
20/10/1993,ה חשון תשנד
21/10/1993,ו חשון תשנד
22/10/1993,ז חשון תשנד
23/10/1993,ח חשון תשנד
24/10/1993,ט חשון תשנד
25/10/1993,י חשון תשנד
26/10/1993,יא חשון תשנד
27/10/1993,יב חשון תשנד
28/10/1993,יג חשון תשנד
29/10/1993,יד חשון תשנד
30/10/1993,טו חשון תשנד
31/10/1993,טז חשון תשנד
01/11/1993,יז חשון תשנד
02/11/1993,יח חשון תשנד
03/11/1993,יט חשון תשנד
04/11/1993,כ חשון תשנד
05/11/1993,כא חשון תשנד
06/11/1993,כב חשון תשנד
07/11/1993,כג חשון תשנד
08/11/1993,כד חשון תשנד
09/11/1993,כה חשון תשנד
10/11/1993,כו חשון תשנד
11/11/1993,כז חשון תשנד
12/11/1993,כח חשון תשנד
13/11/1993,כט חשון תשנד
14/11/1993,ל חשון תשנד
15/11/1993,א כסלו תשנד
16/11/1993,ב כסלו תשנד
17/11/1993,ג כסלו תשנד
18/11/1993,ד כסלו תשנד
19/11/1993,ה כסלו תשנד
20/11/1993,ו כסלו תשנד
21/11/1993,ז כסלו תשנד
22/11/1993,ח כסלו תשנד
23/11/1993,ט כסלו תשנד
24/11/1993,י כסלו תשנד
25/11/1993,יא כסלו תשנד
26/11/1993,יב כסלו תשנד
27/11/1993,יג כסלו תשנד
28/11/1993,יד כסלו תשנד
29/11/1993,טו כסלו תשנד
30/11/1993,טז כסלו תשנד
01/12/1993,יז כסלו תשנד
02/12/1993,יח כסלו תשנד
03/12/1993,יט כסלו תשנד
04/12/1993,כ כסלו תשנד
05/12/1993,כא כסלו תשנד
06/12/1993,כב כסלו תשנד
07/12/1993,כג כסלו תשנד
08/12/1993,כד כסלו תשנד
09/12/1993,כה כסלו תשנד
10/12/1993,כו כסלו תשנד
11/12/1993,כז כסלו תשנד
12/12/1993,כח כסלו תשנד
13/12/1993,כט כסלו תשנד
14/12/1993,ל כסלו תשנד
15/12/1993,א טבת תשנד
16/12/1993,ב טבת תשנד
17/12/1993,ג טבת תשנד
18/12/1993,ד טבת תשנד
19/12/1993,ה טבת תשנד
20/12/1993,ו טבת תשנד
21/12/1993,ז טבת תשנד
22/12/1993,ח טבת תשנד
23/12/1993,ט טבת תשנד
24/12/1993,י טבת תשנד
25/12/1993,יא טבת תשנד
26/12/1993,יב טבת תשנד
27/12/1993,יג טבת תשנד
28/12/1993,יד טבת תשנד
29/12/1993,טו טבת תשנד
30/12/1993,טז טבת תשנד
31/12/1993,יז טבת תשנד
01/01/1994,יח טבת תשנד
02/01/1994,יט טבת תשנד
03/01/1994,כ טבת תשנד
04/01/1994,כא טבת תשנד
05/01/1994,כב טבת תשנד
06/01/1994,כג טבת תשנד
07/01/1994,כד טבת תשנד
08/01/1994,כה טבת תשנד
09/01/1994,כו טבת תשנד
10/01/1994,כז טבת תשנד
11/01/1994,כח טבת תשנד
12/01/1994,כט טבת תשנד
13/01/1994,א שבט תשנד
14/01/1994,ב שבט תשנד
15/01/1994,ג שבט תשנד
16/01/1994,ד שבט תשנד
17/01/1994,ה שבט תשנד
18/01/1994,ו שבט תשנד
19/01/1994,ז שבט תשנד
20/01/1994,ח שבט תשנד
21/01/1994,ט שבט תשנד
22/01/1994,י שבט תשנד
23/01/1994,יא שבט תשנד
24/01/1994,יב שבט תשנד
25/01/1994,יג שבט תשנד
26/01/1994,יד שבט תשנד
27/01/1994,טו שבט תשנד
28/01/1994,טז שבט תשנד
29/01/1994,יז שבט תשנד
30/01/1994,יח שבט תשנד
31/01/1994,יט שבט תשנד
01/02/1994,כ שבט תשנד
02/02/1994,כא שבט תשנד
03/02/1994,כב שבט תשנד
04/02/1994,כג שבט תשנד
05/02/1994,כד שבט תשנד
06/02/1994,כה שבט תשנד
07/02/1994,כו שבט תשנד
08/02/1994,כז שבט תשנד
09/02/1994,כח שבט תשנד
10/02/1994,כט שבט תשנד
11/02/1994,ל שבט תשנד
12/02/1994,א אדר תשנד
13/02/1994,ב אדר תשנד
14/02/1994,ג אדר תשנד
15/02/1994,ד אדר תשנד
16/02/1994,ה אדר תשנד
17/02/1994,ו אדר תשנד
18/02/1994,ז אדר תשנד
19/02/1994,ח אדר תשנד
20/02/1994,ט אדר תשנד
21/02/1994,י אדר תשנד
22/02/1994,יא אדר תשנד
23/02/1994,יב אדר תשנד
24/02/1994,יג אדר תשנד
25/02/1994,יד אדר תשנד
26/02/1994,טו אדר תשנד
27/02/1994,טז אדר תשנד
28/02/1994,יז אדר תשנד
01/03/1994,יח אדר תשנד
02/03/1994,יט אדר תשנד
03/03/1994,כ אדר תשנד
04/03/1994,כא אדר תשנד
05/03/1994,כב אדר תשנד
06/03/1994,כג אדר תשנד
07/03/1994,כד אדר תשנד
08/03/1994,כה אדר תשנד
09/03/1994,כו אדר תשנד
10/03/1994,כז אדר תשנד
11/03/1994,כח אדר תשנד
12/03/1994,כט אדר תשנד
13/03/1994,א ניסן תשנד
14/03/1994,ב ניסן תשנד
15/03/1994,ג ניסן תשנד
16/03/1994,ד ניסן תשנד
17/03/1994,ה ניסן תשנד
18/03/1994,ו ניסן תשנד
19/03/1994,ז ניסן תשנד
20/03/1994,ח ניסן תשנד
21/03/1994,ט ניסן תשנד
22/03/1994,י ניסן תשנד
23/03/1994,יא ניסן תשנד
24/03/1994,יב ניסן תשנד
25/03/1994,יג ניסן תשנד
26/03/1994,יד ניסן תשנד
27/03/1994,טו ניסן תשנד
28/03/1994,טז ניסן תשנד
29/03/1994,יז ניסן תשנד
30/03/1994,יח ניסן תשנד
31/03/1994,יט ניסן תשנד
01/04/1994,כ ניסן תשנד
02/04/1994,כא ניסן תשנד
03/04/1994,כב ניסן תשנד
04/04/1994,כג ניסן תשנד
05/04/1994,כד ניסן תשנד
06/04/1994,כה ניסן תשנד
07/04/1994,כו ניסן תשנד
08/04/1994,כז ניסן תשנד
09/04/1994,כח ניסן תשנד
10/04/1994,כט ניסן תשנד
11/04/1994,ל ניסן תשנד
12/04/1994,א אייר תשנד
13/04/1994,ב אייר תשנד
14/04/1994,ג אייר תשנד
15/04/1994,ד אייר תשנד
16/04/1994,ה אייר תשנד
17/04/1994,ו אייר תשנד
18/04/1994,ז אייר תשנד
19/04/1994,ח אייר תשנד
20/04/1994,ט אייר תשנד
21/04/1994,י אייר תשנד
22/04/1994,יא אייר תשנד
23/04/1994,יב אייר תשנד
24/04/1994,יג אייר תשנד
25/04/1994,יד אייר תשנד
26/04/1994,טו אייר תשנד
27/04/1994,טז אייר תשנד
28/04/1994,יז אייר תשנד
29/04/1994,יח אייר תשנד
30/04/1994,יט אייר תשנד
01/05/1994,כ אייר תשנד
02/05/1994,כא אייר תשנד
03/05/1994,כב אייר תשנד
04/05/1994,כג אייר תשנד
05/05/1994,כד אייר תשנד
06/05/1994,כה אייר תשנד
07/05/1994,כו אייר תשנד
08/05/1994,כז אייר תשנד
09/05/1994,כח אייר תשנד
10/05/1994,כט אייר תשנד
11/05/1994,א סיון תשנד
12/05/1994,ב סיון תשנד
13/05/1994,ג סיון תשנד
14/05/1994,ד סיון תשנד
15/05/1994,ה סיון תשנד
16/05/1994,ו סיון תשנד
17/05/1994,ז סיון תשנד
18/05/1994,ח סיון תשנד
19/05/1994,ט סיון תשנד
20/05/1994,י סיון תשנד
21/05/1994,יא סיון תשנד
22/05/1994,יב סיון תשנד
23/05/1994,יג סיון תשנד
24/05/1994,יד סיון תשנד
25/05/1994,טו סיון תשנד
26/05/1994,טז סיון תשנד
27/05/1994,יז סיון תשנד
28/05/1994,יח סיון תשנד
29/05/1994,יט סיון תשנד
30/05/1994,כ סיון תשנד
31/05/1994,כא סיון תשנד
01/06/1994,כב סיון תשנד
02/06/1994,כג סיון תשנד
03/06/1994,כד סיון תשנד
04/06/1994,כה סיון תשנד
05/06/1994,כו סיון תשנד
06/06/1994,כז סיון תשנד
07/06/1994,כח סיון תשנד
08/06/1994,כט סיון תשנד
09/06/1994,ל סיון תשנד
10/06/1994,א תמוז תשנד
11/06/1994,ב תמוז תשנד
12/06/1994,ג תמוז תשנד
13/06/1994,ד תמוז תשנד
14/06/1994,ה תמוז תשנד
15/06/1994,ו תמוז תשנד
16/06/1994,ז תמוז תשנד
17/06/1994,ח תמוז תשנד
18/06/1994,ט תמוז תשנד
19/06/1994,י תמוז תשנד
20/06/1994,יא תמוז תשנד
21/06/1994,יב תמוז תשנד
22/06/1994,יג תמוז תשנד
23/06/1994,יד תמוז תשנד
24/06/1994,טו תמוז תשנד
25/06/1994,טז תמוז תשנד
26/06/1994,יז תמוז תשנד
27/06/1994,יח תמוז תשנד
28/06/1994,יט תמוז תשנד
29/06/1994,כ תמוז תשנד
30/06/1994,כא תמוז תשנד
01/07/1994,כב תמוז תשנד
02/07/1994,כג תמוז תשנד
03/07/1994,כד תמוז תשנד
04/07/1994,כה תמוז תשנד
05/07/1994,כו תמוז תשנד
06/07/1994,כז תמוז תשנד
07/07/1994,כח תמוז תשנד
08/07/1994,כט תמוז תשנד
09/07/1994,א אב תשנד
10/07/1994,ב אב תשנד
11/07/1994,ג אב תשנד
12/07/1994,ד אב תשנד
13/07/1994,ה אב תשנד
14/07/1994,ו אב תשנד
15/07/1994,ז אב תשנד
16/07/1994,ח אב תשנד
17/07/1994,ט אב תשנד
18/07/1994,י אב תשנד
19/07/1994,יא אב תשנד
20/07/1994,יב אב תשנד
21/07/1994,יג אב תשנד
22/07/1994,יד אב תשנד
23/07/1994,טו אב תשנד
24/07/1994,טז אב תשנד
25/07/1994,יז אב תשנד
26/07/1994,יח אב תשנד
27/07/1994,יט אב תשנד
28/07/1994,כ אב תשנד
29/07/1994,כא אב תשנד
30/07/1994,כב אב תשנד
31/07/1994,כג אב תשנד
01/08/1994,כד אב תשנד
02/08/1994,כה אב תשנד
03/08/1994,כו אב תשנד
04/08/1994,כז אב תשנד
05/08/1994,כח אב תשנד
06/08/1994,כט אב תשנד
07/08/1994,ל אב תשנד
08/08/1994,א אלול תשנד
09/08/1994,ב אלול תשנד
10/08/1994,ג אלול תשנד
11/08/1994,ד אלול תשנד
12/08/1994,ה אלול תשנד
13/08/1994,ו אלול תשנד
14/08/1994,ז אלול תשנד
15/08/1994,ח אלול תשנד
16/08/1994,ט אלול תשנד
17/08/1994,י אלול תשנד
18/08/1994,יא אלול תשנד
19/08/1994,יב אלול תשנד
20/08/1994,יג אלול תשנד
21/08/1994,יד אלול תשנד
22/08/1994,טו אלול תשנד
23/08/1994,טז אלול תשנד
24/08/1994,יז אלול תשנד
25/08/1994,יח אלול תשנד
26/08/1994,יט אלול תשנד
27/08/1994,כ אלול תשנד
28/08/1994,כא אלול תשנד
29/08/1994,כב אלול תשנד
30/08/1994,כג אלול תשנד
31/08/1994,כד אלול תשנד
01/09/1994,כה אלול תשנד
02/09/1994,כו אלול תשנד
03/09/1994,כז אלול תשנד
04/09/1994,כח אלול תשנד
05/09/1994,כט אלול תשנד
06/09/1994,א תשרי תשנה
07/09/1994,ב תשרי תשנה
08/09/1994,ג תשרי תשנה
09/09/1994,ד תשרי תשנה
10/09/1994,ה תשרי תשנה
11/09/1994,ו תשרי תשנה
12/09/1994,ז תשרי תשנה
13/09/1994,ח תשרי תשנה
14/09/1994,ט תשרי תשנה
15/09/1994,י תשרי תשנה
16/09/1994,יא תשרי תשנה
17/09/1994,יב תשרי תשנה
18/09/1994,יג תשרי תשנה
19/09/1994,יד תשרי תשנה
20/09/1994,טו תשרי תשנה
21/09/1994,טז תשרי תשנה
22/09/1994,יז תשרי תשנה
23/09/1994,יח תשרי תשנה
24/09/1994,יט תשרי תשנה
25/09/1994,כ תשרי תשנה
26/09/1994,כא תשרי תשנה
27/09/1994,כב תשרי תשנה
28/09/1994,כג תשרי תשנה
29/09/1994,כד תשרי תשנה
30/09/1994,כה תשרי תשנה
01/10/1994,כו תשרי תשנה
02/10/1994,כז תשרי תשנה
03/10/1994,כח תשרי תשנה
04/10/1994,כט תשרי תשנה
05/10/1994,ל תשרי תשנה
06/10/1994,א חשון תשנה
07/10/1994,ב חשון תשנה
08/10/1994,ג חשון תשנה
09/10/1994,ד חשון תשנה
10/10/1994,ה חשון תשנה
11/10/1994,ו חשון תשנה
12/10/1994,ז חשון תשנה
13/10/1994,ח חשון תשנה
14/10/1994,ט חשון תשנה
15/10/1994,י חשון תשנה
16/10/1994,יא חשון תשנה
17/10/1994,יב חשון תשנה
18/10/1994,יג חשון תשנה
19/10/1994,יד חשון תשנה
20/10/1994,טו חשון תשנה
21/10/1994,טז חשון תשנה
22/10/1994,יז חשון תשנה
23/10/1994,יח חשון תשנה
24/10/1994,יט חשון תשנה
25/10/1994,כ חשון תשנה
26/10/1994,כא חשון תשנה
27/10/1994,כב חשון תשנה
28/10/1994,כג חשון תשנה
29/10/1994,כד חשון תשנה
30/10/1994,כה חשון תשנה
31/10/1994,כו חשון תשנה
01/11/1994,כז חשון תשנה
02/11/1994,כח חשון תשנה
03/11/1994,כט חשון תשנה
04/11/1994,א כסלו תשנה
05/11/1994,ב כסלו תשנה
06/11/1994,ג כסלו תשנה
07/11/1994,ד כסלו תשנה
08/11/1994,ה כסלו תשנה
09/11/1994,ו כסלו תשנה
10/11/1994,ז כסלו תשנה
11/11/1994,ח כסלו תשנה
12/11/1994,ט כסלו תשנה
13/11/1994,י כסלו תשנה
14/11/1994,יא כסלו תשנה
15/11/1994,יב כסלו תשנה
16/11/1994,יג כסלו תשנה
17/11/1994,יד כסלו תשנה
18/11/1994,טו כסלו תשנה
19/11/1994,טז כסלו תשנה
20/11/1994,יז כסלו תשנה
21/11/1994,יח כסלו תשנה
22/11/1994,יט כסלו תשנה
23/11/1994,כ כסלו תשנה
24/11/1994,כא כסלו תשנה
25/11/1994,כב כסלו תשנה
26/11/1994,כג כסלו תשנה
27/11/1994,כד כסלו תשנה
28/11/1994,כה כסלו תשנה
29/11/1994,כו כסלו תשנה
30/11/1994,כז כסלו תשנה
01/12/1994,כח כסלו תשנה
02/12/1994,כט כסלו תשנה
03/12/1994,ל כסלו תשנה
04/12/1994,א טבת תשנה
05/12/1994,ב טבת תשנה
06/12/1994,ג טבת תשנה
07/12/1994,ד טבת תשנה
08/12/1994,ה טבת תשנה
09/12/1994,ו טבת תשנה
10/12/1994,ז טבת תשנה
11/12/1994,ח טבת תשנה
12/12/1994,ט טבת תשנה
13/12/1994,י טבת תשנה
14/12/1994,יא טבת תשנה
15/12/1994,יב טבת תשנה
16/12/1994,יג טבת תשנה
17/12/1994,יד טבת תשנה
18/12/1994,טו טבת תשנה
19/12/1994,טז טבת תשנה
20/12/1994,יז טבת תשנה
21/12/1994,יח טבת תשנה
22/12/1994,יט טבת תשנה
23/12/1994,כ טבת תשנה
24/12/1994,כא טבת תשנה
25/12/1994,כב טבת תשנה
26/12/1994,כג טבת תשנה
27/12/1994,כד טבת תשנה
28/12/1994,כה טבת תשנה
29/12/1994,כו טבת תשנה
30/12/1994,כז טבת תשנה
31/12/1994,כח טבת תשנה
01/01/1995,כט טבת תשנה
02/01/1995,א שבט תשנה
03/01/1995,ב שבט תשנה
04/01/1995,ג שבט תשנה
05/01/1995,ד שבט תשנה
06/01/1995,ה שבט תשנה
07/01/1995,ו שבט תשנה
08/01/1995,ז שבט תשנה
09/01/1995,ח שבט תשנה
10/01/1995,ט שבט תשנה
11/01/1995,י שבט תשנה
12/01/1995,יא שבט תשנה
13/01/1995,יב שבט תשנה
14/01/1995,יג שבט תשנה
15/01/1995,יד שבט תשנה
16/01/1995,טו שבט תשנה
17/01/1995,טז שבט תשנה
18/01/1995,יז שבט תשנה
19/01/1995,יח שבט תשנה
20/01/1995,יט שבט תשנה
21/01/1995,כ שבט תשנה
22/01/1995,כא שבט תשנה
23/01/1995,כב שבט תשנה
24/01/1995,כג שבט תשנה
25/01/1995,כד שבט תשנה
26/01/1995,כה שבט תשנה
27/01/1995,כו שבט תשנה
28/01/1995,כז שבט תשנה
29/01/1995,כח שבט תשנה
30/01/1995,כט שבט תשנה
31/01/1995,ל שבט תשנה
01/02/1995,א אדר-א תשנה
02/02/1995,ב אדר-א תשנה
03/02/1995,ג אדר-א תשנה
04/02/1995,ד אדר-א תשנה
05/02/1995,ה אדר-א תשנה
06/02/1995,ו אדר-א תשנה
07/02/1995,ז אדר-א תשנה
08/02/1995,ח אדר-א תשנה
09/02/1995,ט אדר-א תשנה
10/02/1995,י אדר-א תשנה
11/02/1995,יא אדר-א תשנה
12/02/1995,יב אדר-א תשנה
13/02/1995,יג אדר-א תשנה
14/02/1995,יד אדר-א תשנה
15/02/1995,טו אדר-א תשנה
16/02/1995,טז אדר-א תשנה
17/02/1995,יז אדר-א תשנה
18/02/1995,יח אדר-א תשנה
19/02/1995,יט אדר-א תשנה
20/02/1995,כ אדר-א תשנה
21/02/1995,כא אדר-א תשנה
22/02/1995,כב אדר-א תשנה
23/02/1995,כג אדר-א תשנה
24/02/1995,כד אדר-א תשנה
25/02/1995,כה אדר-א תשנה
26/02/1995,כו אדר-א תשנה
27/02/1995,כז אדר-א תשנה
28/02/1995,כח אדר-א תשנה
01/03/1995,כט אדר-א תשנה
02/03/1995,ל אדר-א תשנה
03/03/1995,א אדר-ב תשנה
04/03/1995,ב אדר-ב תשנה
05/03/1995,ג אדר-ב תשנה
06/03/1995,ד אדר-ב תשנה
07/03/1995,ה אדר-ב תשנה
08/03/1995,ו אדר-ב תשנה
09/03/1995,ז אדר-ב תשנה
10/03/1995,ח אדר-ב תשנה
11/03/1995,ט אדר-ב תשנה
12/03/1995,י אדר-ב תשנה
13/03/1995,יא אדר-ב תשנה
14/03/1995,יב אדר-ב תשנה
15/03/1995,יג אדר-ב תשנה
16/03/1995,יד אדר-ב תשנה
17/03/1995,טו אדר-ב תשנה
18/03/1995,טז אדר-ב תשנה
19/03/1995,יז אדר-ב תשנה
20/03/1995,יח אדר-ב תשנה
21/03/1995,יט אדר-ב תשנה
22/03/1995,כ אדר-ב תשנה
23/03/1995,כא אדר-ב תשנה
24/03/1995,כב אדר-ב תשנה
25/03/1995,כג אדר-ב תשנה
26/03/1995,כד אדר-ב תשנה
27/03/1995,כה אדר-ב תשנה
28/03/1995,כו אדר-ב תשנה
29/03/1995,כז אדר-ב תשנה
30/03/1995,כח אדר-ב תשנה
31/03/1995,כט אדר-ב תשנה
01/04/1995,א ניסן תשנה
02/04/1995,ב ניסן תשנה
03/04/1995,ג ניסן תשנה
04/04/1995,ד ניסן תשנה
05/04/1995,ה ניסן תשנה
06/04/1995,ו ניסן תשנה
07/04/1995,ז ניסן תשנה
08/04/1995,ח ניסן תשנה
09/04/1995,ט ניסן תשנה
10/04/1995,י ניסן תשנה
11/04/1995,יא ניסן תשנה
12/04/1995,יב ניסן תשנה
13/04/1995,יג ניסן תשנה
14/04/1995,יד ניסן תשנה
15/04/1995,טו ניסן תשנה
16/04/1995,טז ניסן תשנה
17/04/1995,יז ניסן תשנה
18/04/1995,יח ניסן תשנה
19/04/1995,יט ניסן תשנה
20/04/1995,כ ניסן תשנה
21/04/1995,כא ניסן תשנה
22/04/1995,כב ניסן תשנה
23/04/1995,כג ניסן תשנה
24/04/1995,כד ניסן תשנה
25/04/1995,כה ניסן תשנה
26/04/1995,כו ניסן תשנה
27/04/1995,כז ניסן תשנה
28/04/1995,כח ניסן תשנה
29/04/1995,כט ניסן תשנה
30/04/1995,ל ניסן תשנה
01/05/1995,א אייר תשנה
02/05/1995,ב אייר תשנה
03/05/1995,ג אייר תשנה
04/05/1995,ד אייר תשנה
05/05/1995,ה אייר תשנה
06/05/1995,ו אייר תשנה
07/05/1995,ז אייר תשנה
08/05/1995,ח אייר תשנה
09/05/1995,ט אייר תשנה
10/05/1995,י אייר תשנה
11/05/1995,יא אייר תשנה
12/05/1995,יב אייר תשנה
13/05/1995,יג אייר תשנה
14/05/1995,יד אייר תשנה
15/05/1995,טו אייר תשנה
16/05/1995,טז אייר תשנה
17/05/1995,יז אייר תשנה
18/05/1995,יח אייר תשנה
19/05/1995,יט אייר תשנה
20/05/1995,כ אייר תשנה
21/05/1995,כא אייר תשנה
22/05/1995,כב אייר תשנה
23/05/1995,כג אייר תשנה
24/05/1995,כד אייר תשנה
25/05/1995,כה אייר תשנה
26/05/1995,כו אייר תשנה
27/05/1995,כז אייר תשנה
28/05/1995,כח אייר תשנה
29/05/1995,כט אייר תשנה
30/05/1995,א סיון תשנה
31/05/1995,ב סיון תשנה
01/06/1995,ג סיון תשנה
02/06/1995,ד סיון תשנה
03/06/1995,ה סיון תשנה
04/06/1995,ו סיון תשנה
05/06/1995,ז סיון תשנה
06/06/1995,ח סיון תשנה
07/06/1995,ט סיון תשנה
08/06/1995,י סיון תשנה
09/06/1995,יא סיון תשנה
10/06/1995,יב סיון תשנה
11/06/1995,יג סיון תשנה
12/06/1995,יד סיון תשנה
13/06/1995,טו סיון תשנה
14/06/1995,טז סיון תשנה
15/06/1995,יז סיון תשנה
16/06/1995,יח סיון תשנה
17/06/1995,יט סיון תשנה
18/06/1995,כ סיון תשנה
19/06/1995,כא סיון תשנה
20/06/1995,כב סיון תשנה
21/06/1995,כג סיון תשנה
22/06/1995,כד סיון תשנה
23/06/1995,כה סיון תשנה
24/06/1995,כו סיון תשנה
25/06/1995,כז סיון תשנה
26/06/1995,כח סיון תשנה
27/06/1995,כט סיון תשנה
28/06/1995,ל סיון תשנה
29/06/1995,א תמוז תשנה
30/06/1995,ב תמוז תשנה
01/07/1995,ג תמוז תשנה
02/07/1995,ד תמוז תשנה
03/07/1995,ה תמוז תשנה
04/07/1995,ו תמוז תשנה
05/07/1995,ז תמוז תשנה
06/07/1995,ח תמוז תשנה
07/07/1995,ט תמוז תשנה
08/07/1995,י תמוז תשנה
09/07/1995,יא תמוז תשנה
10/07/1995,יב תמוז תשנה
11/07/1995,יג תמוז תשנה
12/07/1995,יד תמוז תשנה
13/07/1995,טו תמוז תשנה
14/07/1995,טז תמוז תשנה
15/07/1995,יז תמוז תשנה
16/07/1995,יח תמוז תשנה
17/07/1995,יט תמוז תשנה
18/07/1995,כ תמוז תשנה
19/07/1995,כא תמוז תשנה
20/07/1995,כב תמוז תשנה
21/07/1995,כג תמוז תשנה
22/07/1995,כד תמוז תשנה
23/07/1995,כה תמוז תשנה
24/07/1995,כו תמוז תשנה
25/07/1995,כז תמוז תשנה
26/07/1995,כח תמוז תשנה
27/07/1995,כט תמוז תשנה
28/07/1995,א אב תשנה
29/07/1995,ב אב תשנה
30/07/1995,ג אב תשנה
31/07/1995,ד אב תשנה
01/08/1995,ה אב תשנה
02/08/1995,ו אב תשנה
03/08/1995,ז אב תשנה
04/08/1995,ח אב תשנה
05/08/1995,ט אב תשנה
06/08/1995,י אב תשנה
07/08/1995,יא אב תשנה
08/08/1995,יב אב תשנה
09/08/1995,יג אב תשנה
10/08/1995,יד אב תשנה
11/08/1995,טו אב תשנה
12/08/1995,טז אב תשנה
13/08/1995,יז אב תשנה
14/08/1995,יח אב תשנה
15/08/1995,יט אב תשנה
16/08/1995,כ אב תשנה
17/08/1995,כא אב תשנה
18/08/1995,כב אב תשנה
19/08/1995,כג אב תשנה
20/08/1995,כד אב תשנה
21/08/1995,כה אב תשנה
22/08/1995,כו אב תשנה
23/08/1995,כז אב תשנה
24/08/1995,כח אב תשנה
25/08/1995,כט אב תשנה
26/08/1995,ל אב תשנה
27/08/1995,א אלול תשנה
28/08/1995,ב אלול תשנה
29/08/1995,ג אלול תשנה
30/08/1995,ד אלול תשנה
31/08/1995,ה אלול תשנה
01/09/1995,ו אלול תשנה
02/09/1995,ז אלול תשנה
03/09/1995,ח אלול תשנה
04/09/1995,ט אלול תשנה
05/09/1995,י אלול תשנה
06/09/1995,יא אלול תשנה
07/09/1995,יב אלול תשנה
08/09/1995,יג אלול תשנה
09/09/1995,יד אלול תשנה
10/09/1995,טו אלול תשנה
11/09/1995,טז אלול תשנה
12/09/1995,יז אלול תשנה
13/09/1995,יח אלול תשנה
14/09/1995,יט אלול תשנה
15/09/1995,כ אלול תשנה
16/09/1995,כא אלול תשנה
17/09/1995,כב אלול תשנה
18/09/1995,כג אלול תשנה
